;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;ne;std_ne;Te;std_Te
407;50209;OP23;FTM004+2520;20250429.039;3.2;1.0;True;True;1.0;True;3;;;;
408;50209;OP23;FTM004+2520;20250429.039;4.2;1.0;True;True;1.0;True;3;;;;
406;50209;OP23;FTM004+2520;20250429.039;2.2;1.0;True;True;0.9787482290190849;True;3;;;;
620;50209;OP23;KJM008+2520;20250402.021;1.0;1.0;True;True;0.8666968371297833;True;3;;;;
623;50209;OP23;KJM008+2520;20250402.021;10.0;1.0;True;True;0.8138107931398683;True;3;;;;
624;50209;OP23;KJM008+2520;20250402.021;13.0;1.0;True;True;0.8064548562236075;True;3;;;;
493;50209;OP23;KJM008+2520;20250402.023;4.0;1.0;True;True;0.7756755396769486;True;3;;;;
488;50209;OP23;KJM008+2520;20250402.013;13.0;0.8440366972477065;True;True;0.7693468094735254;True;3;;;;
622;50209;OP23;KJM008+2520;20250402.021;7.0;1.0;True;True;0.7661671527707935;True;3;;;;
621;50209;OP23;KJM008+2520;20250402.021;4.0;1.0;True;True;0.7435381675550639;True;3;;;;
627;50209;OP23;KJM008+2520;20250402.021;20.0;1.0;True;True;0.7358756351562107;True;3;;;;
625;50209;OP23;KJM008+2520;20250402.021;16.0;1.0;True;True;0.7282745433502742;True;3;;;;
626;50209;OP23;KJM008+2520;20250402.021;18.0;1.0;True;True;0.7208670723733843;True;3;;;;
413;50209;OP23;KJM008+2520;20250402.015;1.0;0.7545454545454545;True;True;0.7018867924528301;True;3;;;;
487;50209;OP23;KJM008+2520;20250402.013;10.0;0.7850467289719626;True;True;0.6938857602574416;True;3;;;;
495;50209;OP23;KJM008+2520;20250402.023;10.0;1.0;True;True;0.6872014080965552;True;3;;;;
496;50209;OP23;KJM008+2520;20250402.023;13.0;1.0;True;True;0.674528539099824;True;3;;;;
494;50209;OP23;KJM008+2520;20250402.023;7.0;1.0;True;True;0.6722984864484336;True;3;;;;
497;50209;OP23;KJM008+2520;20250402.023;16.0;1.0;True;True;0.6672366965094055;True;3;;;;
482;50209;OP23;KJM008+2520;20250402.016;18.0;0.7171717171717171;True;True;0.6635833500904886;True;3;;;;
602;50209;OP23;KJM008+2520;20250402.020;18.0;0.7037037037037037;True;True;0.6510154836115021;True;3;;;;
634;50209;OP23;KJM008+2520;20250402.018;18.0;0.6504854368932039;True;True;0.6283933239493263;True;3;;;;
641;50209;OP23;KJM008+2520;20250402.024;16.0;1.0;True;True;0.6166574460594477;True;3;;;;
640;50209;OP23;KJM008+2520;20250402.024;13.0;1.0;True;True;0.6113317580815444;True;3;;;;
599;50209;OP23;KJM008+2520;20250402.020;10.0;0.7181818181818181;True;True;0.6034092623321768;True;3;;;;
492;50209;OP23;KJM008+2520;20250402.023;1.0;1.0;True;True;0.5990245864548243;True;3;;;;
480;50209;OP23;KJM008+2520;20250402.016;13.0;0.67;True;True;0.5958067273367188;True;3;;;;
412;50209;OP23;KJM008+2520;20250402.014;4.0;0.5571428571428572;True;True;0.5837359098228664;True;3;;;;
476;50209;OP23;KJM008+2520;20250402.016;1.0;0.6276595744680851;True;True;0.5710404507949286;True;3;;;;
414;50209;OP23;KJM008+2520;20250402.015;4.0;0.6372549019607843;True;True;0.55083253684793;True;3;;;;
501;50209;OP23;KJM008+2520;20250402.019;10.0;0.6696428571428571;True;True;0.5405813134868752;True;3;;;;
477;50209;OP23;KJM008+2520;20250402.016;4.0;0.6571428571428571;True;True;0.5405813134868752;True;3;;;;
411;50209;OP23;KJM008+2520;20250402.014;1.0;0.6267605633802817;True;True;0.5383106102530563;True;3;;;;
504;50209;OP23;KJM008+2520;20250402.019;18.0;0.6574074074074074;True;True;0.5355526501056019;True;3;;;;
636;50209;OP23;KJM008+2520;20250402.024;1.0;1.0;True;True;0.530718954248366;True;3;;;;
404;50209;OP23;FTM004+2520;20250429.008;1.0;0.5771812080536913;True;True;0.5284614223161709;True;3;;;;
637;50209;OP23;KJM008+2520;20250402.024;4.0;1.0;True;True;0.5208207604103802;True;3;;;;
489;50209;OP23;KJM008+2520;20250402.013;16.0;0.6071428571428571;True;True;0.5180825914189428;True;3;;;;
601;50209;OP23;KJM008+2520;20250402.020;16.0;0.5904761904761905;True;True;0.5155157672383444;True;3;;;;
486;50209;OP23;KJM008+2520;20250402.013;7.0;0.5841584158415841;True;True;0.5154639175257731;True;3;;;;
643;50209;OP23;KJM008+2520;20250402.024;20.0;1.0;True;True;0.513430583501006;True;3;;;;
485;50209;OP23;KJM008+2520;20250402.013;4.0;0.6082474226804123;True;True;0.5129236648898723;True;3;;;;
481;50209;OP23;KJM008+2520;20250402.016;16.0;0.5794392523364486;True;True;0.5104350012572291;True;3;;;;
498;50209;OP23;KJM008+2520;20250402.019;1.0;0.6181818181818182;True;True;0.5052790346907994;True;3;;;;
483;50209;OP23;KJM008+2520;20250402.016;20.0;0.6;True;True;0.49539807876075037;True;3;;;;
499;50209;OP23;KJM008+2520;20250402.019;4.0;0.58;True;True;0.4904920012073649;True;3;;;;
490;50209;OP23;KJM008+2520;20250402.013;18.0;0.5742574257425742;True;True;0.48768225238813473;True;3;;;;
417;50209;OP23;KJM008+2520;20250402.015;13.0;0.5131578947368421;True;True;0.48326201862572365;True;3;;;;
597;50209;OP23;KJM008+2520;20250402.020;4.0;0.5319148936170213;True;True;0.48292167614065096;True;3;;;;
632;50209;OP23;KJM008+2520;20250402.018;13.0;0.5392156862745098;True;True;0.4752564876282438;True;3;;;;
633;50209;OP23;KJM008+2520;20250402.018;16.0;0.5961538461538461;True;True;0.4751847940865892;True;3;;;;
642;50209;OP23;KJM008+2520;20250402.024;18.0;1.0;True;True;0.45815731241198954;True;3;;;;
630;50209;OP23;KJM008+2520;20250402.018;7.0;0.5752212389380531;True;True;0.4552084905185856;True;3;;;;
502;50209;OP23;KJM008+2520;20250402.019;13.0;0.5428571428571428;True;True;0.4374277238674644;True;3;;;;
505;50209;OP23;KJM008+2520;20250402.019;20.0;0.4854368932038835;True;True;0.43493563958165726;True;3;;;;
638;50209;OP23;KJM008+2520;20250402.024;7.0;1.0;True;True;0.4330399798843349;True;3;;;;
596;50209;OP23;KJM008+2520;20250402.020;1.0;0.49019607843137253;True;True;0.42238648363252373;True;3;;;;
503;50209;OP23;KJM008+2520;20250402.019;16.0;0.5454545454545454;True;True;0.4199567469697732;True;3;;;;
416;50209;OP23;KJM008+2520;20250402.015;10.0;0.5528455284552846;True;True;0.41731610437930516;True;3;;;;
639;50209;OP23;KJM008+2520;20250402.024;10.0;1.0;True;True;0.4125395947508673;True;3;;;;
631;50209;OP23;KJM008+2520;20250402.018;10.0;0.4752475247524752;True;True;0.4123918728626031;True;3;;;;
491;50209;OP23;KJM008+2520;20250402.013;20.0;0.5327102803738317;True;True;0.40721934543260774;True;3;;;;
484;50209;OP23;KJM008+2520;20250402.013;1.0;0.425531914893617;True;True;0.4025157232704403;True;3;;;;
478;50209;OP23;KJM008+2520;20250402.016;7.0;0.5566037735849056;True;True;0.4023740066391711;True;3;;;;
628;50209;OP23;KJM008+2520;20250402.018;1.0;0.46464646464646464;True;True;0.40233353450010056;True;3;;;;
629;50209;OP23;KJM008+2520;20250402.018;4.0;0.4732142857142857;True;True;0.38238993710691827;True;3;;;;
500;50209;OP23;KJM008+2520;20250402.019;7.0;0.47572815533980584;True;True;0.3821976364093538;True;3;;;;
635;50209;OP23;KJM008+2520;20250402.018;20.0;0.5188679245283019;True;True;0.37960681783900646;True;3;;;;
603;50209;OP23;KJM008+2520;20250402.020;20.0;0.5086206896551724;True;True;0.37703599436959584;True;3;;;;
479;50209;OP23;KJM008+2520;20250402.016;10.0;0.4631578947368421;True;True;0.37465426200653756;True;3;;;;
415;50209;OP23;KJM008+2520;20250402.015;7.0;0.5175438596491229;True;True;0.3572506792794606;True;3;;;;
598;50209;OP23;KJM008+2520;20250402.020;7.0;0.4326923076923077;True;True;0.30934057642975704;True;3;;;;
600;50209;OP23;KJM008+2520;20250402.020;13.0;0.3404255319148936;True;True;0.26638520305589064;True;3;;;;
405;50209;OP23;FTM004+2520;20250429.039;1.2000000000000002;1.0;True;True;0.2358237753242577;True;3;;;;
215;50209;OP23;DBM000+2520;20250401.086;7.0;0.7384615384615385;True;True;0.14821141479099678;True;3;2.842e+19;7.000000000000001e+16;21.19;0.1
160;50209;OP23;DBM000+2520;20250401.077;7.0;0.7380952380952381;True;True;0.1460030165912519;True;3;2.892e+19;9e+16;20.6;0.13
164;50209;OP23;DBM000+2520;20250401.080;7.0;0.7192982456140351;True;True;0.14343911884524468;True;3;2.63e+19;7.000000000000001e+16;22.3;0.13
131;50209;OP23;DBM000+2520;20250401.070;2.0;0.803921568627451;True;True;0.13856603773584905;True;3;3.135e+19;9e+16;24.82;0.16
134;50209;OP23;DBM000+2520;20250401.070;8.0;0.94140625;True;True;0.13352101347275286;True;3;4.508e+19;1.1e+17;24.19;0.13
23;50209;OP22;DBM000+2520;20241106.043;4.7;0.22;True;True;0.13311900336565027;True;3;;;;
133;50209;OP23;DBM000+2520;20250401.070;6.0;0.8090452261306532;True;True;0.12588010460671897;True;3;3.195e+19;1e+17;23.83;0.16
132;50209;OP23;DBM000+2520;20250401.070;4.0;0.7595628415300546;True;True;0.1258741258741259;True;3;2.723e+19;9e+16;23.6;0.18
136;50209;OP23;DBM000+2520;20250401.069;2.0;0.6708860759493671;True;True;0.09807963000201086;True;3;2.239e+19;7.000000000000001e+16;23.01;0.16
137;50209;OP23;DBM000+2520;20250401.069;4.0;0.75;True;True;0.09074446680080483;True;3;2.766e+19;9e+16;23.7;0.17
138;50209;OP23;DBM000+2520;20250401.069;6.0;0.8404255319148937;True;True;0.08561075041521969;True;3;3.641e+19;1.3e+17;21.37;0.17
139;50209;OP23;DBM000+2520;20250401.069;8.0;0.8720379146919431;True;True;0.0580453699512097;True;3;4.441e+19;2.1e+17;19.09;0.2
182;50209;OP23;DBM000+2520;20250401.050;6.4;0.6310679611650486;True;True;0.040217172732756885;True;3;2.164e+19;5e+16;28.46;0.16
161;50209;OP23;DBM000+2520;20250401.077;9.0;0.41237113402061853;True;True;0.02513826043237808;True;3;1.372e+19;7.000000000000001e+16;11.15;0.11
185;50209;OP23;DBM000+2520;20250401.045;2.9;0.45806451612903226;True;True;0.022635814889336015;True;3;;;;
173;50209;OP23;DBM000+2520;20250401.081;1.0;0.27522935779816515;True;True;0.01508978421608571;True;3;8.92e+18;3e+16;24.93;0.19
216;50209;OP23;DBM000+2520;20250401.086;9.0;0.46078431372549017;True;True;0.012578616352201259;True;3;1.279e+19;5e+16;14.67;0.11
165;50209;OP23;DBM000+2520;20250401.080;9.0;0.49056603773584906;True;True;0.012565339766787293;True;3;1.315e+19;4e+16;15.2;0.1
24;50209;OP22;DBM000+2520;20241106.044;1.0;0.34532374100719426;True;True;0.010048736371401296;True;3;;;;
26;50209;OP22;DBM000+2520;20241106.042;2.7;0.0625;True;True;0.00503879875037791;True;3;;;;
163;50209;OP23;DBM000+2520;20250401.080;4.0;0.35789473684210527;True;True;0.005027146591594611;True;3;1.186e+19;3e+16;14.87;0.08
162;50209;OP23;DBM000+2520;20250401.080;1.0;0.3;True;True;0.005026135906714918;True;3;1.068e+19;4e+16;15.09;0.1
130;50209;OP23;DBM000+2520;20250401.063;9.5;0.427536231884058;True;True;0.002514964036014285;True;3;1.526e+19;4e+16;23.36;0.14
129;50209;OP23;DBM000+2520;20250401.063;8.0;0.30434782608695654;True;True;0.002514964036014285;True;3;1.234e+19;6e+16;25.29;0.25
401;50209;OP23;FTM004+2520;20250429.040;2.7;1.0;True;True;0.0;False;2;;;;
526;50209;OP23;KJM008+2520;20250402.026;1.0;1.0;True;True;0.0;False;2;;;;
527;50209;OP23;KJM008+2520;20250402.026;4.0;1.0;True;True;0.0;False;2;;;;
528;50209;OP23;KJM008+2520;20250402.026;7.0;1.0;True;True;0.0;False;2;;;;
529;50209;OP23;KJM008+2520;20250402.026;10.0;1.0;True;True;0.0;False;2;;;;
530;50209;OP23;KJM008+2520;20250402.026;13.0;1.0;True;True;0.0;False;2;;;;
531;50209;OP23;KJM008+2520;20250402.026;16.0;1.0;True;True;0.0;False;2;;;;
532;50209;OP23;KJM008+2520;20250402.026;18.0;1.0;True;True;0.0;False;2;;;;
403;50209;OP23;FTM004+2520;20250429.035;2.7;0.6493963782696177;True;True;0.0;False;2;;;;
410;50209;OP23;FTM004+2520;20250429.056;6.2;0.6426395939086295;True;True;0.0;False;2;;;;
402;50209;OP23;FTM004+2520;20250429.038;2.7;0.626114315679077;True;True;0.0;False;2;;;;
357;50209;OP23;DBM000+2520;20250409.032;7.0;0.5434782608695652;True;True;0.0;False;2;;;;
386;50209;OP23;DBM000+2520;20250409.025;1.0;0.5319148936170213;True;True;0.0;False;2;;;;
341;50209;OP23;DBM000+2520;20250409.031;7.0;0.5287356321839081;True;True;0.0;False;2;;;;
353;50209;OP23;DBM000+2520;20250409.039;4.0;0.5232558139534884;True;True;0.0;False;2;;;;
339;50209;OP23;DBM000+2520;20250409.031;1.0;0.5227272727272727;True;True;0.0;False;2;;;;
387;50209;OP23;DBM000+2520;20250409.025;4.0;0.5217391304347826;True;True;0.0;False;2;;;;
376;50209;OP23;DBM000+2520;20250409.024;7.0;0.5176470588235295;True;True;0.0;False;2;;;;
320;50209;OP23;DBM000+2520;20250409.040;4.0;0.5116279069767442;True;True;0.0;False;2;;;;
300;50209;OP23;DBM000+2520;20250409.041;1.0;0.5057471264367817;True;True;0.0;False;2;;;;
352;50209;OP23;DBM000+2520;20250409.039;1.0;0.5056179775280899;True;True;0.0;False;2;;;;
409;50209;OP23;FTM004+2520;20250429.056;2.7;0.5027173913043478;True;True;0.0;False;2;;;;
299;50209;OP23;DBM000+2520;20250409.023;7.0;0.5;True;True;0.0;False;2;;;;
363;50209;OP23;DBM000+2520;20250409.030;4.0;0.5;True;True;0.0;False;2;;;;
301;50209;OP23;DBM000+2520;20250409.041;4.0;0.4883720930232558;True;True;0.0;False;2;;;;
238;50209;OP23;DBM000+2520;20250409.056;4.0;0.4574468085106383;True;True;0.0;False;2;;;;
181;50209;OP23;DBM000+2520;20250401.050;2.9;0.38953488372093026;True;True;0.0;False;2;1.171e+19;6e+16;31.17;0.38
190;50209;OP23;DBM000+2520;20250401.065;2.9;0.3493150684931507;True;True;0.0;False;2;;;;
177;50209;OP23;DBM000+2520;20250401.053;2.9;0.34415584415584416;True;True;0.0;False;2;1.045e+19;6e+16;32.06;0.44
213;50209;OP23;DBM000+2520;20250401.086;1.0;0.31868131868131866;True;True;0.0;False;2;1.038e+19;4e+16;13.51;0.11
214;50209;OP23;DBM000+2520;20250401.086;4.0;0.30927835051546393;True;True;0.0;False;2;1.089e+19;5e+16;13.86;0.12
194;50209;OP23;DBM000+2520;20250401.074;2.9;0.27611940298507465;True;True;0.0;False;2;8.67e+18;4e+16;33.96;0.39
121;50209;OP22;KJM008+2520;20241017.050;3.0;0.27380952380952384;True;True;0.0;False;2;;;;
159;50209;OP23;DBM000+2520;20250401.077;4.0;0.2727272727272727;True;True;0.0;False;2;1.151e+19;4e+16;13.76;0.08
28;50209;OP22;DBM000+2520;20241106.046;1.0;0.2644628099173554;True;True;0.0;False;2;;;;
14;50209;OP22;DBM000+2520;20241106.058;3.7;0.26356589147286824;True;True;0.0;False;2;;;;
178;50209;OP23;DBM000+2520;20250401.053;6.4;0.25;True;True;0.0;False;2;9.85e+18;5e+16;29.21;0.32
5;50209;OP22;DBM000+2520;20241106.055;0.7;0.2283464566929134;True;True;0.0;False;2;6.66e+18;4e+16;25.41;0.38
183;50209;OP23;DBM000+2520;20250401.049;2.9;0.22580645161290322;True;True;0.0;False;2;;;;
158;50209;OP23;DBM000+2520;20250401.077;1.0;0.22105263157894736;True;True;0.0;False;2;1.133e+19;6e+16;8.25;0.09
197;50209;OP23;DBM000+2520;20250401.061;6.4;0.21739130434782608;True;True;0.0;False;2;1.119e+19;4e+16;25.53;0.18
22;50209;OP22;DBM000+2520;20241106.043;1.0;0.21428571428571427;True;True;0.0;False;2;;;;
147;50209;OP23;DBM000+2520;20250401.076;13.0;0.2;True;True;0.0;False;2;1.15e+19;5e+16;21.34;0.2
126;50209;OP23;DBM000+2520;20250401.063;2.0;0.1891891891891892;True;True;0.0;False;2;4.93e+18;4e+16;37.73;0.63
192;50209;OP23;DBM000+2520;20250401.065;9.9;0.18699186991869918;True;True;0.0;False;2;9.32e+18;4e+16;27.81;0.27
196;50209;OP23;DBM000+2520;20250401.061;2.9;0.18691588785046728;True;True;0.0;False;2;8.24e+18;3e+16;27.5;0.19
146;50209;OP23;DBM000+2520;20250401.076;11.0;0.1810344827586207;True;True;0.0;False;2;1.129e+19;4e+16;22.89;0.17
179;50209;OP23;DBM000+2520;20250401.053;9.9;0.175;True;True;0.0;False;2;9.17e+18;5e+16;27.59;0.36
128;50209;OP23;DBM000+2520;20250401.063;6.0;0.17094017094017094;True;True;0.0;False;2;7.49e+18;5e+16;35.68;0.59
1;50209;OP22;DBM000+2520;20241106.052;2.7;0.1694915254237288;True;True;0.0;False;2;6.98e+18;5e+16;25.01;0.39
0;50209;OP22;DBM000+2520;20241106.052;0.7;0.168141592920354;True;True;0.0;False;2;7.09e+18;3e+16;24.76;0.26
155;50209;OP23;DBM000+2520;20250401.083;8.0;0.16666666666666666;True;True;0.0;False;2;9.03e+18;3e+16;13.03;0.09
7;50209;OP22;DBM000+2520;20241106.055;6.7;0.16216216216216217;True;True;0.0;False;2;4.92e+18;4e+16;32.12;0.62
157;50209;OP23;DBM000+2520;20250401.075;6.4;0.16071428571428573;True;True;0.0;False;2;5.37e+18;6e+16;37.36;0.89
13;50209;OP22;DBM000+2520;20241106.058;0.7;0.1592920353982301;True;True;0.0;False;2;;;;
122;50209;OP22;KJM008+2520;20241017.050;5.0;0.1590909090909091;True;True;0.0;False;2;;;;
6;50209;OP22;DBM000+2520;20241106.055;3.7;0.15315315315315314;True;True;0.0;False;2;5.7e+18;4e+16;32.51;0.57
191;50209;OP23;DBM000+2520;20250401.065;6.4;0.14953271028037382;True;True;0.0;False;2;8.6e+18;3e+16;27.5;0.24
193;50209;OP23;DBM000+2520;20250401.065;13.4;0.1440677966101695;True;True;0.0;False;2;9.14e+18;4e+16;25.33;0.25
29;50209;OP22;DBM000+2520;20241106.049;2.7;0.13725490196078433;True;True;0.0;False;2;;;;
30;50209;OP22;DBM000+2520;20241106.048;1.0;0.13725490196078433;True;True;0.0;False;2;;;;
145;50209;OP23;DBM000+2520;20250401.076;9.0;0.13592233009708737;True;True;0.0;False;2;8.050000000000001e+18;4e+16;24.11;0.23
199;50209;OP23;DBM000+2520;20250401.061;13.4;0.13592233009708737;True;True;0.0;False;2;8.539999999999999e+18;3e+16;23.56;0.18
10;50209;OP22;DBM000+2520;20241106.053;12.7;0.1262135922330097;True;True;0.0;False;2;3.73e+18;3e+16;21.1;0.38
12;50209;OP22;DBM000+2520;20241106.057;3.7;0.1262135922330097;True;True;0.0;False;2;5.79e+18;3e+16;23.11;0.24
143;50209;OP23;DBM000+2520;20250401.076;6.0;0.125;True;True;0.0;False;2;8.08e+18;3e+16;27.8;0.25
31;50209;OP22;DBM000+2520;20241106.050;2.7;0.12380952380952381;True;True;0.0;False;2;6.58e+18;4e+16;31.91;0.44
19;50209;OP22;DBM000+2520;20241106.054;0.7;0.12121212121212122;True;True;0.0;False;2;5.56e+18;3e+16;26.56;0.33
195;50209;OP23;DBM000+2520;20250401.074;6.4;0.11214953271028037;True;True;0.0;False;2;7.46e+18;5e+16;30.94;0.44
16;50209;OP22;DBM000+2520;20241106.056;0.7;0.10909090909090909;True;True;0.0;False;2;5.46e+18;2e+16;26.94;0.24
112;50209;OP22;KJM008+2520;20241016.078;4.0;0.10843373493975904;True;True;0.0;False;2;;;;
144;50209;OP23;DBM000+2520;20250401.076;7.5;0.10576923076923077;True;True;0.0;False;2;7.55e+18;3e+16;26.74;0.24
141;50209;OP23;DBM000+2520;20250401.076;3.0;0.10526315789473684;True;True;0.0;False;2;4.150000000000001e+18;3e+16;36.63;0.5
25;50209;OP22;DBM000+2520;20241106.042;1.0;0.10204081632653061;True;True;0.0;False;2;;;;
11;50209;OP22;DBM000+2520;20241106.053;14.7;0.10101010101010101;True;True;0.0;False;2;4.74e+18;4e+16;21.32;0.36
198;50209;OP23;DBM000+2520;20250401.061;9.9;0.09900990099009901;True;True;0.0;False;2;9.03e+18;4e+16;23.0;0.21
156;50209;OP23;DBM000+2520;20250401.075;2.9;0.09803921568627451;True;True;0.0;False;2;6.72e+18;5e+16;30.87;0.47
113;50209;OP22;KJM008+2520;20241016.071;4.0;0.0975609756097561;True;True;0.0;False;2;;;;
